2011,CVE-2011-3952,386741f887714d3e46c9e8fe577e326a7964037b,1,fd7b1991999d0dca96ee8fbd2f6a5f218accc6ae,1,fd7b1991999d0dca96ee8fbd2f6a5f218accc6ae,1,fd7b1991999d0dca96ee8fbd2f6a5f218accc6ae,0,,0,,100.00%
2011,CVE-2011-3952,70dba1e3c856e86e1780c0a324abbce034f0c7da,1,fd7b1991999d0dca96ee8fbd2f6a5f218accc6ae,0,,0,,1,fd7b1991999d0dca96ee8fbd2f6a5f218accc6ae,0,,
2011,CVE-2011-3973,4a71da0f3ab7f5542decd11c81994f849d5b2c78,1,844d9012a64db8c81c96a7efe337e682224aecf7,1,844d9012a64db8c81c96a7efe337e682224aecf7,1,844d9012a64db8c81c96a7efe337e682224aecf7,0,,0,,100.00%
2011,CVE-2011-3974,4a71da0f3ab7f5542decd11c81994f849d5b2c78,1,844d9012a64db8c81c96a7efe337e682224aecf7,1,844d9012a64db8c81c96a7efe337e682224aecf7,1,844d9012a64db8c81c96a7efe337e682224aecf7,0,,0,,100.00%
2011,CVE-2011-4351,895d258e9ba065d035dd30dbc622423031f0185c,1,3135258e19c089f3e703817a2d3f074af67feccb,1,3135258e19c089f3e703817a2d3f074af67feccb,1,3135258e19c089f3e703817a2d3f074af67feccb,0,,0,,100.00%
2011,CVE-2011-4352,8b94df0f2047e9728cb872adc9e64557b7a5152f,1,c72625f29902bfd7f01184c3eb1c29c94ec2a648,2,"d86053a41689e8a5ed897ef071c62ef3fcdc3655,67335dbce3a905551d43b9eeb49c737278f927c6",0,,1,c72625f29902bfd7f01184c3eb1c29c94ec2a648,2,"d86053a41689e8a5ed897ef071c62ef3fcdc3655,67335dbce3a905551d43b9eeb49c737278f927c6",0.00%
2011,CVE-2011-4353,c693aa6f71b4f539cf9df67ba42f4b1932981687,1,7d8d18de2c9fc4bdfd2680782d74071140f08630,1,e7bd48a6aef974ec694447cf5244f6b031b61fce,0,,1,7d8d18de2c9fc4bdfd2680782d74071140f08630,1,e7bd48a6aef974ec694447cf5244f6b031b61fce,0.00%
2011,CVE-2011-4353,bb4b0ad83b13c3af57675e80163f3f333adef96f,1,5ce117c37c9b1ff5ed121f372e972e9eb3d83d23,2,"5ce117c37c9b1ff5ed121f372e972e9eb3d83d23,6168781f70ebac7da557207750d14f57c3cd4cb3",1,5ce117c37c9b1ff5ed121f372e972e9eb3d83d23,0,,1,6168781f70ebac7da557207750d14f57c3cd4cb3,100.00%
2011,CVE-2011-4353,e0966eb140b3569b3d6b5b5008961944ef229c06,1,5ce117c37c9b1ff5ed121f372e972e9eb3d83d23,2,"5ce117c37c9b1ff5ed121f372e972e9eb3d83d23,6168781f70ebac7da557207750d14f57c3cd4cb3",1,5ce117c37c9b1ff5ed121f372e972e9eb3d83d23,0,,1,6168781f70ebac7da557207750d14f57c3cd4cb3,100.00%
2011,CVE-2011-4364,c0cbe36b18ab3eb13a53fe684ec1f63a00df2c86,1,fafa0b75eebff24a721e5d1ccd0b724556e4152a,5,"fafa0b75eebff24a721e5d1ccd0b724556e4152a,5509bffa88238d1f445a84a32e3791bfb9e532fd,ba87f0801d77c21eb1e4891ca1f846500bbb0939,2912e87a6c9264d556734e2bf94a99c64cf9b102,b78e7197a81e193827cf2408fe25bc1f14843a72",1,fafa0b75eebff24a721e5d1ccd0b724556e4152a,0,,4,"ba87f0801d77c21eb1e4891ca1f846500bbb0939,5509bffa88238d1f445a84a32e3791bfb9e532fd,2912e87a6c9264d556734e2bf94a99c64cf9b102,b78e7197a81e193827cf2408fe25bc1f14843a72",100.00%
2011,CVE-2011-4579,6e24b9488e67849a28e64a8056e05f83cf439229,1,5416616588e521311c863a89b69392ba9856b45e,0,,0,,1,5416616588e521311c863a89b69392ba9856b45e,0,,
2012,CVE-2012-0847,ae21776207e8a2bbe268e7c9e203f7599dd87ddb,1,95a0242642e8ee345f6545ea7f9b042989272729,1,4dbbcdee1ed0f643307e15c72d33eb956a4ed659,0,,1,95a0242642e8ee345f6545ea7f9b042989272729,1,4dbbcdee1ed0f643307e15c72d33eb956a4ed659,0.00%
2012,CVE-2012-0848,5257743aee0c3982f0079e6553aabc6aa39401d2,1,417364ce1f979031ef6fee661fc15e1869bdb1b4,1,034eeaa17f2541663f12666008109c267620f4b2,0,,1,417364ce1f979031ef6fee661fc15e1869bdb1b4,1,034eeaa17f2541663f12666008109c267620f4b2,0.00%
2012,CVE-2012-0849,1f99939a6361e2e6d6788494dd7c682b051c6c34,1,b4483a531a139f304f4370f470325facb107202f,1,83654c7b1b598add9041c7add6b77478eb91177f,0,,1,b4483a531a139f304f4370f470325facb107202f,1,83654c7b1b598add9041c7add6b77478eb91177f,0.00%
2012,CVE-2012-0850,944f5b2779e4aa63f7624df6cd4de832a53db81b,1,ed492b61dbe64ef8c25eb1e72ac7ca4e9df9bbd6,1,ed492b61dbe64ef8c25eb1e72ac7ca4e9df9bbd6,1,ed492b61dbe64ef8c25eb1e72ac7ca4e9df9bbd6,0,,0,,100.00%
2012,CVE-2012-0851,7fff64e00d886fde11d61958888c82b461cf99b9,1,889fce8e306f15a223d13f8c0dbb211ec4b52fd0,0,,0,,1,889fce8e306f15a223d13f8c0dbb211ec4b52fd0,0,,
2012,CVE-2012-0852,608708009f69ba4cecebf05120c696167494c897,1,a62c0f94ee5c96e98b1f91d9f1ab9f568037bb00,0,,0,,1,a62c0f94ee5c96e98b1f91d9f1ab9f568037bb00,0,,
2012,CVE-2012-0853,9af6abdc17deb95c9b1f1d9242ba49b8b5e0b016,1,10e26bc782b512e275fe860f2c8330b0b9277410,0,,0,,1,10e26bc782b512e275fe860f2c8330b0b9277410,0,,
2012,CVE-2012-0853,c509f4f74713b035a06f79cb4d00e708f5226bc5,1,10e26bc782b512e275fe860f2c8330b0b9277410,0,,0,,1,10e26bc782b512e275fe860f2c8330b0b9277410,0,,
2012,CVE-2012-0854,6d8e6fe9dbc365f50521cf0c4a5ffee97c970cb5,1,04b24cf94b3582f94a94e28506368d3ee54daad7,1,3ef8be2bfc89672060a2a2f2b8926b3decb08172,0,,1,04b24cf94b3582f94a94e28506368d3ee54daad7,1,3ef8be2bfc89672060a2a2f2b8926b3decb08172,0.00%
2012,CVE-2012-0855,3eedf9f716733b3b4c5205726d2c1ca52b3d3d78,1,83654c7b1b598add9041c7add6b77478eb91177f,0,,0,,1,83654c7b1b598add9041c7add6b77478eb91177f,0,,
2012,CVE-2012-0856,21270cffaeab2f67a613907516b2b0cd6c9eacf4,1,284aa07932264853dd645f62db9668774cbef2a1,1,de6d9b6404bfd1c589799142da5a95428f146edd,0,,1,284aa07932264853dd645f62db9668774cbef2a1,1,de6d9b6404bfd1c589799142da5a95428f146edd,0.00%
2012,CVE-2012-0857,282bb02839b1ce73963c8e3ee46804f1ade8b12a,1,83654c7b1b598add9041c7add6b77478eb91177f,1,83654c7b1b598add9041c7add6b77478eb91177f,1,83654c7b1b598add9041c7add6b77478eb91177f,0,,0,,100.00%
